Customer_ID,Churn_Label,Age,Gender,Location_Region,Marital_Status,Annual_Income,Membership_Tier,Join_Date,Last_Login_Date,Total_Spend_Lifetime,Items_In_Cart,Avg_Session_Duration_Min,Customer_Support_Calls,Preferred_Device,Payment_Method,Marketing_Opt_In,Last_Feedback_Text,Discount_Code_Used
CUST_01518,0,49,Male,East,Single,62024.51,Silver,2020-04-05,2023-06-10,355.91,14,22.8,1,Desktop,Crypto,False,Great service!,SUMMER20
CUST_01519,1,27,Female,North,Divorced,63249.88,Bronze,2020-08-18,2023-07-31,4629.25,22,14.8,1,Mobile,Crypto,True,Too expensive.,SUMMER20
CUST_01520,0,39,Male,North,Single,62255.83,Platinum,2022-05-11,2023-01-24,1001.65,21,8.8,0,Mobile,PayPal,True,Loved the product.,WELCOME50
CUST_01521,1,34,Female,East,Divorced,38004.32,Gold,2022-07-23,2023-10-16,277.19,8,9.3,0,Desktop,COD,True,Great service!,WELCOME50
CUST_01522,0,21,Male,North,Divorced,62305.52,Silver,2020-04-26,2023-04-24,574.08,14,16.7,1,Desktop,Credit Card,False,Fast delivery.,
CUST_01523,0,65,Female,North,Single,71509.69,Bronze,2021-04-17,2023-03-16,1348.82,7,13.0,0,Mobile,Credit Card,False,Fast delivery.,WELCOME50
CUST_01524,0,69,Female,East,Single,71077.96,Bronze,2022-08-27,2023-01-09,591.45,15,14.5,2,Mobile,Crypto,False,nan,SAVE10
CUST_01525,0,64,Male,West,Divorced,35472.81,Gold,2020-04-30,2023-05-14,70.97,13,23.1,2,Tablet,COD,False,Great service!,SUMMER20
CUST_01526,0,42,Female,West,Divorced,45165.21,Gold,2021-10-25,2023-10-11,184.65,14,11.5,0,Desktop,Credit Card,True,Okay.,WELCOME50
CUST_01527,0,38,Male,North,Single,39332.18,Platinum,2022-05-02,2023-10-27,1566.85,19,15.3,2,Tablet,COD,False,Fast delivery.,SUMMER20
CUST_01528,1,54,Female,North,Unknown,60097.19,Bronze,2020-06-06,2023-10-24,1045.18,12,22.1,1,Tablet,Crypto,False,Great service!,WELCOME50
CUST_01529,0,55,Female,East,Single,31725.28,Platinum,2021-05-25,2023-08-02,843.56,8,16.4,0,Tablet,Crypto,False,App crashes often.,SAVE10
CUST_01530,0,66,Male,East,Divorced,38158.86,Bronze,2022-08-13,2023-06-01,183.47,0,7.0,1,Mobile,Crypto,True,Great service!,WELCOME50
CUST_01531,0,18,Female,West,Divorced,45022.98,Bronze,2022-01-03,2023-03-20,1818.66,5,17.5,0,Tablet,COD,False,App crashes often.,SUMMER20
CUST_01532,0,42,Male,South,Divorced,28048.15,Silver,2020-10-25,2023-04-11,3237.55,7,9.2,1,Mobile,Credit Card,True,nan,SUMMER20
CUST_01533,0,68,Male,North,Single,54583.01,Gold,2021-06-05,2023-06-18,41.75,19,22.0,1,Mobile,PayPal,False,Okay.,SUMMER20
CUST_01534,0,53,Female,South,Divorced,23402.57,Bronze,2021-12-23,2023-04-28,81.24,17,10.9,0,Mobile,Credit Card,False,Loved the product.,
CUST_01535,0,34,Male,South,Unknown,62280.17,Platinum,2020-10-06,2023-07-14,2160.43,17,29.8,2,Desktop,COD,False,Loved the product.,SUMMER20
CUST_01536,0,58,nan,East,Married,49044.68,Gold,2021-03-01,2023-10-19,1690.39,16,22.3,1,Tablet,Credit Card,True,Fast delivery.,WELCOME50
CUST_01537,0,41,Female,North,Unknown,45640.25,Platinum,2022-05-04,2023-05-06,962.16,20,11.0,1,Mobile,PayPal,False,Worst experience ever.,SAVE10
CUST_01538,0,19,Male,North,Single,48088.77,Gold,2021-05-09,2023-09-13,2899.79,15,15.1,0,Desktop,Credit Card,False,Worst experience ever.,SAVE10
CUST_01539,0,57,Female,East,Divorced,54094.21,Gold,2021-04-28,2023-10-09,1039.68,12,18.8,1,Desktop,PayPal,True,Great service!,WELCOME50
CUST_01540,0,32,Male,South,Single,63892.99,Bronze,2020-09-06,2023-12-02,243.33,21,18.9,0,Desktop,COD,False,Okay.,
CUST_01541,0,49,Male,East,Married,74756.46,Silver,2021-04-12,2023-12-17,1304.32,3,17.2,2,Mobile,Crypto,False,nan,WELCOME50
CUST_01542,0,56,Male,West,Single,70208.59,Bronze,2021-07-18,2023-06-22,1037.64,3,21.3,1,Mobile,PayPal,False,App crashes often.,SUMMER20
CUST_01543,0,23,Male,North,Divorced,88475.32,Gold,2020-05-28,2023-05-12,4250.63,20,14.4,1,Mobile,COD,False,Loved the product.,
CUST_01544,1,18,Male,West,Married,65129.46,Bronze,2021-01-27,2023-09-08,240.67,13,13.2,1,Desktop,Crypto,False,Okay.,WELCOME50
CUST_01545,0,64,Male,East,Married,57104.73,Bronze,2020-07-14,2023-11-25,911.02,4,13.3,2,Mobile,PayPal,True,Loved the product.,
CUST_01546,1,40,Non-Binary,North,Divorced,48144.52,Gold,2022-08-01,2023-09-09,1514.89,15,19.3,1,Tablet,Crypto,False,Loved the product.,SAVE10
CUST_01547,0,56,Female,West,Divorced,48643.02,Gold,2021-09-05,2023-08-24,413.98,13,16.8,1,Mobile,Credit Card,False,Fast delivery.,WELCOME50
CUST_01548,0,34,Female,West,Divorced,63085.57,Bronze,2021-06-04,2023-03-28,477.52,13,16.5,5,Mobile,COD,True,Loved the product.,WELCOME50
CUST_01549,0,51,Female,South,Single,40008.34,Bronze,2022-02-03,2023-06-30,2188.38,13,19.0,1,Tablet,COD,True,nan,SAVE10
CUST_01550,1,58,Female,North,Unknown,58434.64,Bronze,2022-06-19,2023-03-28,517.84,24,4.7,0,Mobile,COD,False,Worst experience ever.,
CUST_01551,0,46,Male,West,Single,54717.03,Platinum,2020-05-19,2023-03-13,980.12,23,16.6,2,Mobile,COD,False,nan,SAVE10
CUST_01552,1,26,Female,West,Single,44078.54,Bronze,2022-06-03,2023-10-07,2200.37,24,16.1,0,Mobile,PayPal,False,Too expensive.,
CUST_01553,1,30,nan,South,Unknown,39232.15,Platinum,2020-03-12,2023-09-08,235.5,13,23.3,1,Mobile,Credit Card,True,Fast delivery.,WELCOME50
CUST_01554,0,23,Male,West,Divorced,92870.76,Silver,2020-10-09,2023-04-05,4010.59,18,7.4,0,Desktop,Crypto,False,Great service!,
CUST_01555,0,23,Female,West,Divorced,34051.43,Platinum,2022-03-02,2023-10-05,1210.51,2,22.8,3,Mobile,COD,True,Too expensive.,
CUST_01556,0,37,Female,West,Unknown,53983.62,Bronze,2022-03-19,2023-11-25,685.42,16,15.4,0,Tablet,COD,True,Fast delivery.,SUMMER20
CUST_01557,0,69,Female,South,Unknown,73338.76,Silver,2022-05-24,2023-01-31,563.74,13,17.4,1,Tablet,PayPal,True,Okay.,SUMMER20
CUST_01558,1,20,Female,West,Single,62935.85,Platinum,2021-02-28,2023-09-26,3087.07,9,23.4,0,Desktop,PayPal,False,Fast delivery.,SUMMER20
CUST_01559,1,34,Male,West,Married,47896.97,Platinum,2020-12-14,2023-01-18,230.33,12,17.8,1,Mobile,PayPal,False,nan,SAVE10
CUST_01560,0,66,Male,North,Unknown,37117.79,Gold,2022-08-14,2023-02-08,373.51,21,17.0,2,Tablet,Credit Card,False,App crashes often.,SAVE10
CUST_01561,0,29,Male,North,Single,56946.8,Silver,2022-03-17,2023-12-09,367.87,3,16.2,2,Desktop,Crypto,True,Too expensive.,SUMMER20
CUST_01562,0,65,Female,South,Married,15407.27,Gold,2021-06-03,2023-01-25,341.09,10,12.6,1,Mobile,Credit Card,False,Too expensive.,WELCOME50
CUST_01563,0,64,Male,East,Divorced,57548.01,Silver,2020-09-30,2023-01-04,632.12,14,14.9,0,Desktop,COD,False,nan,WELCOME50
CUST_01564,1,62,Female,North,Divorced,55522.4,Platinum,2022-04-20,2023-07-31,4526.29,14,11.4,1,Mobile,PayPal,True,Worst experience ever.,WELCOME50
CUST_01565,0,18,Male,South,Single,71051.83,Gold,2020-01-03,2023-03-12,2196.31,23,14.8,1,Desktop,COD,True,Too expensive.,SAVE10
CUST_01566,0,34,Male,West,Single,37849.9,Bronze,2020-10-16,2023-11-19,397.42,1,3.3,0,Desktop,Crypto,True,Loved the product.,
CUST_01567,0,20,Male,West,Unknown,50147.93,Platinum,2022-01-13,2023-04-29,549.69,10,17.1,1,Tablet,Crypto,True,Worst experience ever.,SAVE10
CUST_01568,0,43,Female,South,Divorced,61553.52,Silver,2020-11-01,2023-02-04,1107.09,1,14.4,1,Tablet,Credit Card,True,Okay.,SUMMER20
CUST_01569,0,32,Male,West,Single,58083.52,Silver,2022-05-07,2023-12-29,17.3,22,13.3,2,Desktop,Credit Card,False,Loved the product.,
CUST_01570,0,53,Male,West,Divorced,34860.3,Gold,2021-08-24,2023-03-19,1715.65,4,16.1,1,Mobile,PayPal,True,Worst experience ever.,WELCOME50
CUST_01571,0,49,Female,East,Divorced,45287.47,Gold,2021-08-16,2023-01-05,2118.58,12,7.8,0,Mobile,PayPal,False,Great service!,SAVE10
CUST_01572,0,49,Male,West,Unknown,75998.67,Silver,2021-11-06,2023-04-22,1946.31,0,24.6,2,Mobile,COD,True,Okay.,SAVE10
CUST_01573,1,21,Male,North,Married,58889.9,Platinum,2021-05-16,2023-09-16,470.09,6,14.5,0,Mobile,PayPal,False,Worst experience ever.,SUMMER20
CUST_01574,0,35,Female,West,Unknown,30038.26,Gold,2022-06-05,2023-08-22,619.9,6,14.3,1,Mobile,PayPal,False,Great service!,WELCOME50
CUST_01575,0,66,Female,South,Single,68248.48,Bronze,2020-06-01,2023-07-11,12.47,9,10.2,1,Tablet,COD,True,Worst experience ever.,SAVE10
CUST_01576,0,36,Male,East,Unknown,31011.03,Silver,2021-04-02,2023-01-31,509.82,5,15.1,1,Desktop,Crypto,True,Great service!,SAVE10
CUST_01577,0,60,Female,West,Unknown,50394.69,Bronze,2021-07-05,2023-11-13,616.98,19,21.9,0,Tablet,PayPal,False,Loved the product.,
CUST_01578,0,69,nan,South,Divorced,63449.15,Silver,2021-05-10,2023-11-23,2374.88,11,20.2,2,Mobile,PayPal,True,Okay.,SAVE10
CUST_01579,0,52,Female,North,Unknown,73205.59,Bronze,2020-12-19,2023-12-08,2244.2,12,19.3,1,Desktop,COD,True,Okay.,
CUST_01580,0,57,Female,West,Single,19931.14,Platinum,2020-12-06,2023-11-12,3384.25,23,17.7,0,Mobile,COD,True,Worst experience ever.,SAVE10
CUST_01581,0,31,Female,East,Married,65673.85,Silver,2021-07-19,2023-09-05,2163.74,10,13.2,2,Mobile,COD,True,App crashes often.,WELCOME50
CUST_01582,0,50,Female,West,Unknown,67925.87,Platinum,2022-02-20,2023-12-04,8.23,17,7.7,1,Desktop,COD,True,Worst experience ever.,SUMMER20
CUST_01583,0,31,Female,South,Unknown,46644.77,Gold,2021-07-10,2023-09-07,1025.72,1,14.0,2,Mobile,COD,True,Great service!,WELCOME50
CUST_01584,1,51,Male,East,Married,56363.64,Silver,2021-01-21,2023-01-09,70.68,15,13.8,2,Tablet,PayPal,True,Okay.,SUMMER20
CUST_01585,0,21,Female,West,Single,9220.42,Platinum,2021-04-11,2023-01-04,318.27,1,20.2,2,Tablet,Credit Card,True,Fast delivery.,SAVE10
CUST_01586,0,41,Female,North,Single,13780.3,Bronze,2022-08-13,2023-09-30,863.48,18,16.5,1,Tablet,Credit Card,False,Loved the product.,WELCOME50
CUST_01587,0,46,Male,East,Unknown,71627.99,Platinum,2020-11-25,2023-10-10,1206.02,5,23.1,0,Mobile,Credit Card,False,App crashes often.,
CUST_01588,0,36,Male,North,Divorced,46916.57,Silver,2022-06-09,2023-07-30,1063.14,0,21.0,3,Tablet,PayPal,True,Fast delivery.,SUMMER20
CUST_01589,0,23,Female,South,Unknown,49806.82,Platinum,2020-07-12,2023-01-07,50.3,10,12.7,2,Mobile,Crypto,True,nan,SUMMER20
CUST_01590,0,50,Female,West,Married,58520.15,Bronze,2021-12-15,2023-01-09,109.37,17,6.0,0,Mobile,PayPal,False,Fast delivery.,SAVE10
CUST_01591,1,66,Male,North,Married,49511.02,Bronze,2020-09-01,2023-09-29,137.64,9,21.9,1,Tablet,Credit Card,True,Loved the product.,SUMMER20
CUST_01592,0,57,Female,South,Married,48119.62,Bronze,2021-08-08,2023-05-21,95.87,17,21.8,0,Tablet,Credit Card,True,Worst experience ever.,SUMMER20
CUST_01593,0,36,Male,West,Unknown,60917.34,Gold,2021-01-27,2023-10-02,196.3,0,8.2,4,Mobile,COD,True,Too expensive.,SUMMER20
CUST_01594,0,18,Male,South,Unknown,32566.96,Silver,2020-08-27,2023-05-27,1166.32,18,22.5,1,Mobile,COD,True,App crashes often.,SAVE10
CUST_01595,0,22,Female,North,Single,72398.76,Bronze,2022-05-26,2023-01-09,1776.89,15,16.9,0,Mobile,COD,False,Worst experience ever.,WELCOME50
CUST_01596,0,44,Male,South,Divorced,51546.25,Gold,2022-03-05,2023-09-15,525.62,6,15.8,0,Mobile,PayPal,True,Loved the product.,SAVE10
CUST_01597,0,33,Male,East,Unknown,39915.12,Bronze,2021-02-24,2023-12-24,1180.2,14,23.1,0,Tablet,Crypto,False,Too expensive.,
CUST_01598,0,23,Female,West,Single,37896.85,Platinum,2020-02-14,2023-12-12,223.16,0,21.7,0,Mobile,Crypto,True,nan,SUMMER20
CUST_01599,1,57,Male,South,Unknown,55639.78,Silver,2020-11-21,2023-08-09,3622.35,22,18.3,1,Mobile,COD,False,Loved the product.,SUMMER20
CUST_01600,0,30,Male,North,Single,50404.63,Platinum,2022-02-01,2023-04-02,430.78,20,17.4,0,Mobile,Crypto,False,Loved the product.,WELCOME50
CUST_01601,0,65,Non-Binary,West,Single,31767.4,Gold,2021-04-29,2023-02-24,1869.94,8,18.1,1,Mobile,Credit Card,False,Fast delivery.,SUMMER20
CUST_01602,0,52,Female,East,Divorced,45972.47,Platinum,2021-12-23,2023-02-19,2907.11,1,13.0,1,Mobile,Credit Card,True,Okay.,WELCOME50
CUST_01603,0,36,Female,West,Unknown,42862.01,Platinum,2022-07-24,2023-09-26,2000.36,16,14.7,5,Desktop,COD,True,Worst experience ever.,SUMMER20
CUST_01604,0,29,Female,East,Single,73927.85,Bronze,2022-04-10,2023-03-18,69.42,24,10.5,3,Desktop,COD,True,nan,SUMMER20
CUST_01605,0,33,Male,West,Married,56956.79,Platinum,2021-01-25,2023-05-04,1050.7,23,13.3,1,Desktop,COD,False,Loved the product.,SAVE10
CUST_01606,0,60,Female,South,Married,78540.09,Bronze,2021-01-30,2023-04-09,127.94,9,13.2,2,Tablet,Crypto,True,Worst experience ever.,SAVE10
CUST_01607,1,27,Female,South,Married,44350.39,Bronze,2021-11-10,2023-11-14,5.68,5,11.8,0,Mobile,PayPal,True,Too expensive.,
CUST_01608,0,42,Female,North,Divorced,50633.02,Silver,2022-03-22,2023-09-27,53.17,4,15.7,1,Tablet,COD,False,Fast delivery.,WELCOME50
CUST_01609,0,37,Female,East,Single,60798.3,Gold,2022-04-20,2023-05-10,2478.72,7,13.4,0,Mobile,Crypto,True,Too expensive.,
CUST_01610,1,48,Female,North,Divorced,64061.99,Gold,2021-10-29,2023-07-01,2391.02,7,17.5,0,Desktop,COD,False,Too expensive.,SAVE10
CUST_01611,0,21,Male,South,Unknown,65814.87,Gold,2020-06-04,2023-05-17,255.96,4,6.9,0,Mobile,PayPal,True,Fast delivery.,WELCOME50
CUST_01612,0,61,Male,East,Unknown,41682.86,Bronze,2021-05-22,2023-07-23,792.0,11,14.4,1,Tablet,COD,False,Worst experience ever.,SAVE10
CUST_01613,0,40,Female,North,Single,42104.81,Gold,2022-09-14,2023-02-10,3101.72,6,15.7,3,Tablet,Credit Card,False,Too expensive.,WELCOME50
CUST_01614,0,19,Female,North,Married,49668.7,Bronze,2020-02-07,2023-07-11,686.58,12,13.4,1,Mobile,COD,False,Great service!,SUMMER20
CUST_01615,0,39,Female,North,Single,77213.6,Silver,2020-05-09,2023-07-27,500.18,12,14.1,3,Tablet,Credit Card,False,Worst experience ever.,
CUST_01616,1,68,Male,North,Single,39989.75,Gold,2021-05-29,2023-08-24,660.19,16,7.1,0,Desktop,Credit Card,False,Okay.,
CUST_01617,0,54,Female,North,Single,47096.12,Bronze,2022-09-15,2023-10-17,1561.68,3,16.8,0,Mobile,Crypto,False,Okay.,WELCOME50
CUST_01618,0,25,Female,East,Divorced,65947.87,Gold,2021-08-27,2023-05-05,648.7,17,18.2,1,Desktop,Crypto,False,Loved the product.,
CUST_01619,0,24,Female,North,Unknown,65145.31,Gold,2020-12-05,2023-12-23,1529.14,9,17.5,0,Desktop,Credit Card,True,Fast delivery.,SAVE10
CUST_01620,0,31,Female,East,Single,63331.28,Silver,2022-06-09,2023-04-26,565.1,2,20.2,1,Tablet,Credit Card,False,Okay.,
CUST_01621,0,20,Female,North,Single,56212.65,Platinum,2020-04-12,2023-06-03,290.36,11,16.0,2,Mobile,COD,True,Fast delivery.,WELCOME50
CUST_01622,0,67,Female,South,Single,39023.0,Gold,2022-06-14,2023-12-17,395.23,0,17.4,0,Desktop,COD,True,Worst experience ever.,
CUST_01623,1,33,Female,South,Divorced,44638.36,Silver,2022-05-15,2023-02-11,81.02,10,15.8,0,Desktop,Credit Card,True,Great service!,
CUST_01624,0,36,Female,North,Divorced,71897.35,Gold,2021-03-26,2023-12-01,687.92,17,18.4,0,Mobile,Crypto,False,nan,SAVE10
CUST_01625,0,68,Female,West,Divorced,66604.56,Gold,2020-04-12,2023-11-29,160.3,12,7.1,0,Tablet,COD,True,Great service!,SUMMER20
CUST_01626,0,35,Female,South,Single,34975.23,Gold,2021-06-22,2023-01-17,1668.91,16,10.5,0,Desktop,COD,False,Great service!,SAVE10
CUST_01627,0,69,Female,East,Married,68041.86,Gold,2022-07-21,2023-02-17,545.75,7,22.9,1,Mobile,COD,True,Great service!,
CUST_01628,0,33,Female,North,Married,74631.68,Platinum,2021-04-12,2023-07-27,1448.18,19,2.7,3,Mobile,Crypto,False,App crashes often.,
CUST_01629,0,25,Female,East,Married,55807.46,Platinum,2020-01-16,2023-07-14,3089.17,18,14.3,0,Desktop,Credit Card,False,nan,SUMMER20
CUST_01630,0,50,Male,West,Unknown,61394.22,Gold,2022-01-09,2023-07-13,1893.65,16,20.9,1,Desktop,COD,True,Fast delivery.,SUMMER20
CUST_01631,0,66,Male,North,Single,70172.28,Gold,2020-05-27,2023-10-10,3025.44,1,14.5,0,Desktop,Crypto,False,Too expensive.,SAVE10
CUST_01632,0,29,Non-Binary,South,Married,44564.25,Silver,2021-02-23,2023-09-01,839.18,2,13.0,1,Tablet,Crypto,True,Fast delivery.,SUMMER20
CUST_01633,0,28,Female,East,Married,89943.97,Silver,2022-06-10,2023-01-29,180.71,2,15.6,0,Tablet,Crypto,False,Okay.,SAVE10
CUST_01634,1,22,Female,South,Married,73346.17,Bronze,2021-11-01,2023-11-23,2739.48,5,13.2,2,Mobile,Crypto,False,nan,WELCOME50
CUST_01635,0,44,Female,South,Single,62860.42,Platinum,2022-09-20,2023-01-05,2028.78,9,15.2,0,Mobile,COD,True,Fast delivery.,
CUST_01636,0,29,Female,North,Married,54482.38,Gold,2020-06-07,2023-12-26,1998.14,23,11.6,2,Desktop,Credit Card,False,Fast delivery.,SUMMER20
CUST_01637,0,34,Female,East,Married,62421.66,Platinum,2020-03-17,2023-03-29,1181.8,21,20.5,2,Mobile,Credit Card,True,nan,WELCOME50
CUST_01638,1,23,Female,West,Single,31595.76,Silver,2021-04-25,2023-02-12,980.61,17,22.1,2,Tablet,Crypto,True,Great service!,WELCOME50
CUST_01639,1,50,Female,South,Unknown,86231.32,Platinum,2022-03-11,2023-09-13,14.83,17,14.3,1,Mobile,Credit Card,True,Great service!,SAVE10
CUST_01640,0,22,Male,North,Divorced,71933.37,Platinum,2022-09-19,2023-08-11,1378.54,13,8.1,2,Mobile,COD,False,App crashes often.,SAVE10
CUST_01641,1,45,Male,North,Married,76960.2,Gold,2020-09-28,2023-11-27,96.0,15,12.4,2,Desktop,Credit Card,True,Worst experience ever.,SUMMER20
CUST_01642,0,31,Male,West,Divorced,55461.36,Gold,2020-12-12,2023-06-19,300.77,6,14.1,0,Desktop,Credit Card,True,Fast delivery.,SAVE10
CUST_01643,0,22,Male,North,Unknown,49595.66,Silver,2021-09-30,2023-10-17,801.82,0,17.5,0,Tablet,PayPal,True,Loved the product.,WELCOME50
CUST_01644,0,50,Female,South,Unknown,44885.39,Gold,2021-12-10,2023-02-18,600.99,16,10.0,3,Mobile,Credit Card,True,nan,WELCOME50
CUST_01645,0,67,Male,North,Married,67203.62,Silver,2021-02-11,2023-09-28,15.9,22,11.2,1,Mobile,Credit Card,False,Worst experience ever.,
CUST_01646,0,65,Male,East,Single,47311.79,Silver,2021-10-27,2023-01-22,1737.19,24,17.6,0,Mobile,Crypto,False,Okay.,WELCOME50
CUST_01647,1,58,Male,East,Unknown,52189.65,Bronze,2020-03-23,2023-04-28,2110.32,4,19.7,1,Desktop,Crypto,True,nan,SUMMER20
CUST_01648,0,36,Male,South,Divorced,63195.99,Bronze,2022-05-22,2023-04-19,1145.3,0,11.9,2,Tablet,PayPal,True,App crashes often.,
CUST_01649,0,39,Female,East,Divorced,45110.08,Bronze,2020-12-02,2023-12-21,778.85,20,8.3,1,Mobile,COD,True,nan,SAVE10
CUST_01650,0,22,Female,West,Divorced,70659.2,Platinum,2022-05-22,2023-10-18,3237.49,16,31.4,3,Mobile,PayPal,True,Okay.,
CUST_01651,0,19,Female,North,Divorced,54733.88,Bronze,2021-11-21,2023-09-01,127.78,9,18.9,1,Mobile,Credit Card,True,Great service!,WELCOME50
CUST_01652,0,47,Male,South,Unknown,32378.21,Gold,2022-05-29,2023-05-19,1339.07,11,13.7,0,Mobile,Credit Card,True,Okay.,SUMMER20
CUST_01653,0,64,Male,West,Married,44949.96,Gold,2021-06-30,2023-01-24,137.38,24,19.3,2,Tablet,COD,False,Fast delivery.,SAVE10
CUST_01654,0,56,Male,North,Married,74622.78,Bronze,2021-01-24,2023-02-08,481.02,19,14.4,0,Tablet,COD,True,Great service!,SAVE10
CUST_01655,1,21,Female,West,Divorced,40944.96,Platinum,2022-09-04,2023-12-17,880.64,24,19.3,1,Tablet,Crypto,True,nan,WELCOME50
CUST_01656,0,50,Male,South,Married,68411.16,Silver,2020-11-20,2023-05-24,1335.93,1,15.8,2,Desktop,Credit Card,True,Worst experience ever.,SUMMER20
CUST_01657,0,30,Female,South,Divorced,56825.1,Platinum,2021-10-03,2023-10-06,3.72,22,15.5,3,Mobile,Credit Card,True,Too expensive.,WELCOME50
CUST_01658,0,37,Male,West,Divorced,52424.5,Platinum,2022-01-05,2023-10-16,301.91,15,14.4,1,Mobile,Credit Card,True,Great service!,WELCOME50
CUST_01659,0,24,Female,North,Single,92688.91,Silver,2022-06-27,2023-12-03,772.62,14,7.8,0,Mobile,Credit Card,True,Great service!,SUMMER20
CUST_01660,0,32,Male,East,Unknown,35736.76,Silver,2022-02-16,2023-01-17,761.16,12,24.7,0,Mobile,Credit Card,False,App crashes often.,WELCOME50
CUST_01661,0,40,Male,East,Unknown,43898.0,Silver,2021-05-14,2023-04-02,1015.08,17,10.3,2,Tablet,Credit Card,False,Too expensive.,SUMMER20
CUST_01662,1,31,Female,West,Divorced,54648.55,Gold,2022-06-12,2023-06-11,362.2,19,8.2,1,Desktop,Credit Card,True,Worst experience ever.,SUMMER20
CUST_01663,0,40,Male,South,Unknown,91236.24,Silver,2021-07-08,2023-01-09,777.68,21,13.9,0,Desktop,Credit Card,False,nan,WELCOME50
CUST_01664,1,36,Male,North,Married,54683.48,Silver,2020-02-06,2023-04-17,210.46,13,10.2,2,Mobile,Crypto,True,Loved the product.,WELCOME50
CUST_01665,1,46,Female,North,Divorced,59113.79,Platinum,2021-09-24,2023-10-28,206.87,17,14.7,0,Tablet,PayPal,False,Loved the product.,
CUST_01666,0,37,Female,South,Single,49962.47,Platinum,2020-03-11,2023-03-15,859.35,1,18.4,3,Desktop,Credit Card,True,nan,SAVE10
CUST_01667,1,46,Female,East,Married,60379.43,Bronze,2020-08-28,2023-12-31,1156.68,1,20.0,3,Desktop,Crypto,True,Loved the product.,SAVE10
CUST_01668,0,41,Male,North,Single,50892.74,Platinum,2021-10-08,2023-07-23,128.29,2,19.1,0,Mobile,Credit Card,True,Fast delivery.,SUMMER20
CUST_01669,1,35,Male,West,Single,65429.84,Silver,2021-12-01,2023-02-09,131.01,4,13.5,1,Desktop,COD,False,Loved the product.,
CUST_01670,0,27,Male,East,Unknown,66612.81,Gold,2022-08-01,2023-06-03,833.11,24,15.2,1,Mobile,Credit Card,False,Fast delivery.,SUMMER20
CUST_01671,1,58,Male,West,Unknown,51488.42,Platinum,2020-10-21,2023-03-25,314.84,15,17.0,0,Tablet,PayPal,True,Worst experience ever.,
CUST_01672,1,25,Female,East,Divorced,38117.8,Platinum,2020-08-20,2023-10-16,498.24,21,6.2,1,Mobile,Crypto,True,Worst experience ever.,SUMMER20
CUST_01673,1,43,Female,South,Unknown,56403.55,Silver,2022-02-03,2023-05-04,512.07,14,17.9,2,Desktop,COD,False,Great service!,SAVE10
CUST_01674,0,46,Male,West,Single,76031.83,Platinum,2020-04-02,2023-10-18,196.69,11,7.7,1,Mobile,COD,True,nan,
CUST_01675,0,27,Female,West,Single,42600.09,Platinum,2021-03-20,2023-07-19,1.32,8,25.2,1,Mobile,Credit Card,True,Loved the product.,WELCOME50
CUST_01676,0,34,Male,South,Married,60008.75,Silver,2020-04-10,2023-12-13,1918.36,13,13.0,0,Mobile,PayPal,True,App crashes often.,WELCOME50
CUST_01677,0,19,Female,West,Single,36913.89,Platinum,2022-02-17,2023-10-04,1255.27,20,14.1,0,Mobile,PayPal,False,Worst experience ever.,SAVE10
CUST_01678,0,23,Male,East,Divorced,39402.89,Gold,2021-10-10,2023-06-19,1172.92,15,11.2,0,Mobile,Credit Card,False,Too expensive.,
CUST_01679,0,22,Male,North,Divorced,74505.49,Bronze,2021-12-21,2023-07-16,790.77,10,11.9,4,Mobile,Credit Card,True,Too expensive.,WELCOME50
CUST_01680,0,45,Female,North,Unknown,65373.0,Platinum,2022-06-12,2023-03-13,1207.21,5,26.4,0,Desktop,Crypto,True,nan,WELCOME50
CUST_01681,1,58,Female,South,Unknown,60234.48,Gold,2020-04-12,2023-12-19,2744.01,9,19.7,0,Mobile,Crypto,False,nan,WELCOME50
CUST_01682,0,22,Female,East,Unknown,20173.4,Platinum,2021-03-30,2023-02-10,1095.64,7,7.3,0,Desktop,Credit Card,True,Worst experience ever.,SAVE10
CUST_01683,1,35,Male,West,Divorced,46706.61,Bronze,2020-06-19,2023-09-14,308.01,15,22.5,1,Mobile,Credit Card,True,Great service!,SUMMER20
CUST_01684,0,43,Male,West,Single,64102.21,Silver,2021-12-11,2023-06-27,845.27,2,21.0,1,Tablet,COD,True,nan,WELCOME50
CUST_01685,1,37,Female,North,Unknown,33264.02,Bronze,2020-11-02,2023-01-28,583.98,1,13.6,0,Mobile,PayPal,True,Okay.,WELCOME50
CUST_01686,1,58,Male,West,Married,49691.72,Platinum,2022-07-14,2023-02-20,812.88,15,16.5,0,Desktop,Crypto,False,Too expensive.,SUMMER20
CUST_01687,0,66,Female,North,Unknown,66499.81,Bronze,2020-01-30,2023-08-12,729.0,18,14.9,0,Desktop,Credit Card,True,nan,WELCOME50
CUST_01688,0,44,Male,South,Divorced,32332.92,Bronze,2020-02-17,2023-04-29,1957.4,8,24.9,1,Tablet,Credit Card,True,Too expensive.,
CUST_01689,0,66,Female,West,Unknown,29810.7,Silver,2020-11-28,2023-02-08,1054.98,15,11.0,1,Mobile,Crypto,True,Okay.,WELCOME50
CUST_01690,0,29,Female,East,Single,32592.58,Platinum,2022-03-26,2023-06-24,209.19,21,15.7,0,Tablet,COD,False,Great service!,SUMMER20
